0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,65,65,65,65,56,56,0,0,0,78,78,78,56,56,56,56,56,56,56,56,56,56,64,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,65,65,65,56,56,35,0,0,0,0,0,78,78,78,78,56,56,56,56,56,56,64,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,65,65,65,56,56,0,0,0,0,0,0,0,0,0,0,78,56,56,56,56,56,64,64,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,65,65,65,56,56,35,0,0,0,0,0,0,0,0,0,0,0,56,56,56,56,64,64,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,65,65,65,56,56,0,35,0,0,0,0,0,0,0,0,0,0,56,56,56,56,64,64,64,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,65,65,56,56,0,0,0,0,0,0,0,0,0,0,0,0,79,56,56,56,64,64,64,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,65,65,56,56,76,0,0,0,0,0,0,0,0,0,0,0,0,56,56,56,64,64,64,64,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,65,65,56,56,56,36,0,0,0,0,0,0,0,0,0,0,0,56,56,56,64,64,64,64,64,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,65,65,56,56,56,56,35,0,0,0,0,0,0,0,0,0,79,56,56,56,64,64,64,64,64,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,65,65,65,65,65,56,56,35,0,0,0,0,0,0,0,0,56,56,56,56,64,64,64,64,64,64,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,64,65,65,65,65,65,56,35,0,0,0,0,0,0,0,56,56,56,56,64,64,64,64,64,64,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,64,64,64,64,65,65,65,56,0,0,0,0,0,0,79,56,56,56,56,64,64,64,64,64,64,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,64,64,64,64,64,64,65,65,65,56,0,0,0,0,0,0,56,56,56,56,64,64,64,64,64,64,64,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,64,64,64,64,64,64,64,65,65,56,0,0,0,0,0,0,56,56,56,56,64,64,64,64,64,64,64,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,64,64,64,64,64,64,64,65,65,56,77,0,35,0,0,0,56,56,56,56,64,64,64,64,64,64,64,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,64,64,64,64,64,64,64,65,65,56,77,0,35,0,0,79,56,56,56,56,64,64,64,64,64,64,64,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,64,64,64,64,64,64,64,65,65,56,77,0,35,0,0,0,56,56,56,56,64,64,64,64,64,64,64,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,64,64,64,64,64,64,64,64,65,65,56,75,77,0,0,0,0,56,56,56,56,64,64,64,64,64,64,64,64,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,64,64,64,64,64,64,64,64,64,64,64,65,65,56,75,77,0,0,0,0,56,56,56,56,64,64,64,64,64,64,64,64,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,48,64,64,64,64,64,64,64,64,64,64,64,65,65,56,77,0,35,0,0,0,0,56,56,56,64,64,64,64,64,64,64,64,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,64,64,64,64,64,64,64,64,64,64,64,64,65,65,56,77,0,35,0,0,0,79,56,56,56,64,64,64,64,64,64,64,64,64,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,40,64,64,64,64,64,64,64,64,64,64,64,64,64,65,65,56,77,0,35,0,0,0,0,56,56,56,64,64,64,64,64,64,64,64,64,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,48,64,64,64,64,64,64,64,64,64,64,64,64,64,65,65,56,0,0,0,0,0,0,0,0,56,56,64,64,64,64,64,64,64,64,64,64,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,40,64,64,64,64,64,64,64,64,64,64,64,64,64,64,65,65,0,0,0,0,0,0,0,0,0,56,56,64,64,64,64,64,64,64,64,64,64,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,48,64,64,64,64,64,64,64,64,64,64,64,64,64,65,65,56,0,0,0,0,0,0,0,0,79,56,64,64,64,64,64,64,64,64,64,64,64,0,0,0,0
0,0,0,0,0,0,0,0,0,0,40,41,64,64,64,64,64,64,64,64,64,64,64,64,64,56,56,56,56,0,0,0,0,0,0,0,0,0,56,64,64,64,64,64,64,64,64,64,64,64,0,0,0,0
0,0,0,0,0,0,0,0,0,0,48,48,64,64,64,64,56,56,56,56,56,56,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,64,64,64,64,64,64,64,64,64,64,64,0,0,0,0
0,0,0,0,0,0,0,0,0,0,48,64,64,64,64,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,64,64,64,64,64,64,64,64,64,64,64,0,0,0,0
0,0,0,0,0,0,0,0,0,40,64,64,64,64,64,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,64,64,64,64,64,64,64,64,64,64,64,0,0,0
0,0,0,0,0,0,0,0,0,48,64,64,64,64,64,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,64,64,64,64,64,64,64,64,64,64,64,0,0,0
0,0,0,0,0,0,0,0,40,64,64,64,64,64,64,56,0,0,39,0,0,0,0,0,0,35,0,0,35,0,35,0,0,76,76,0,36,35,56,56,64,64,64,64,64,64,64,64,64,64,64,0,0,0
0,0,0,0,0,0,0,0,48,64,64,64,64,64,64,56,56,0,0,0,0,35,0,0,0,48,48,48,48,48,48,48,48,48,48,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
0,0,0,0,0,75,75,64,64,64,64,64,64,64,64,56,56,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
