63,47,63,63,63,63,55,63,63,63,63,125,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,71,63,63,63,63
63,63,63,63,63,63,63,71,63,63,63,63,108,0,0,0,109,107,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,62,0,0,0,0,0,0,0,35,0,0,62,0,0,0,126,63,63,55,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,55,63,63,63,63,63,63,63,125,0,0,0,126,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,62,54,0,0,62,62,0,0,62,0,0,0,126,63,63,63,63,63,63,55,63,63,63,63,63,63,71
63,63,63,63,63,63,63,63,63,71,63,122,116,117,0,0,126,0,0,0,0,0,0,0,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,54,0,0,0,0,0,0,0,0,0,0,62,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,0,126,107,107,107,107,106,106,106,106,106,106,106,106,106,106,106,108,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,54,62,54,0,0,0,0,0,0,0,0,0,62,0,0,0,126,63,63,63,63,63,63,63,63,63,63,55,63,63,63
63,63,63,63,63,63,55,63,63,63,63,125,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,123,108,0,0,76,76,0,0,0,0,0,0,0,109,117,0,0,0,0,109,117,0,0,0,0,109,117,0,0,0,0,109,117,0,0,0,0,109,63,117,0,0,54,54,62,54,54,0,0,0,0,0,0,36,62,0,0,35,126,63,63,63,63,63,63,63,63,63,63,55,71,63,63
63,55,63,63,63,63,71,63,63,63,63,125,0,0,0,109,115,115,115,115,121,63,63,63,63,63,63,63,63,63,63,63,63,123,107,107,107,107,107,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,115,115,115,115,107,107,107,107,107,107,107,116,0,0,118,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,55,63,63,63,63,125,35,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,125,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,47,63,63,63,63,63,63,63,63,125,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,71,63,63,63,63,63,63,63,63,63,63,123,107,107,107,107,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,71,125,118,118,117,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,71,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,0,0,0,0,0,126,63,63,63,63,55,63,63,63,63,63,63,71,63,63,63,63,63,63,63,63,63,63,63,107,107,107,107,107,107,107,107,107,107,107,107,110,118,117,0,0,0,109,110,110,110,118,110,118,110,110,110,118,110,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,55,63,63,63,63,63,63,125,0,0,0,0,0,0,35,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,126,63,63,55,63,63,63,55,63,63,63,63,63,63,71
63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,0,0,109,110,118,126,63,63,63,63,63,63,63,63,55,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,63,63,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63
47,63,63,63,63,63,55,63,63,63,63,125,35,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,55,71,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,55,63,63,63
63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63,71,63,63,63,63,63,63,55,63,63,63,63,63,63,63,63,55,63,63,63,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,55,71,63,63
63,63,55,63,63,63,63,63,63,63,63,125,118,110,117,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,55,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,71,63,125,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,71,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,133,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,0,0,0,0,36,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,107,117,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,71,63,63
63,47,63,63,63,63,55,63,63,63,63,125,0,0,0,0,0,109,118,110,63,63,71,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,55,63,63,63,63,63,63,55,63,63,63,63,63,63,63,63,133,0,0,0,109,107,117,0,0,0,0,0,35,0,0,0,0,0,109,107,117,0,0,0,35,0,0,0,54,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,55,63,63,55,71,63,63,63,125,35,0,0,0,0,0,0,0,126,63,63,63,63,63,55,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,0,54,0,0,0,109,107,107,107,107,107,117,0,0,0,54,0,0,0,109,107,117,0,0,54,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,55,63,63,63,63,63,63,63,125,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,0,54,0,0,0,0,54,0,0,0,54,0,0,0,0,54,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,126,63,63,63,55,63,63,63,55,63,63,63,63,63,63
63,63,63,47,63,63,63,63,63,63,63,125,110,118,117,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,71,63,63,55,63,63,71,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,55,63,63,133,0,0,0,0,54,35,0,0,0,54,0,0,0,54,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,47,63,63,63,63,63,125,77,0,0,0,0,0,0,38,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,55,63,63,63,63,63,63,63,63,63,125,0,0,0,76,54,105,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,71,63,63
63,63,63,63,63,63,63,47,63,63,63,125,77,0,0,0,0,0,0,0,126,63,63,71,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,125,76,76,76,105,107,63,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,107,107,107,107,107,107,107,107,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,123,107,107,107,63,63,63,123,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,124,71,63,63,63,71,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
