63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,0,113,116,0,0,0,0,0,0,0,0,79,109,119,107,107,107,107,107,107,108,0,0,0,0,105,108,0,0,0,0,0,0,0,0,0,0,0,0,0,105,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,113,115,115,115,115,63,125,0,0,0,105,63,125,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,47,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,125,76,76,105,63,63,125,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,55,63
63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,107,107,63,63,47,125,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,71,63,63,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,115,63,63,63,47,63,125,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,55,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,55,63,63,63,63,63,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,115,63,63,63,125,76,76,76,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,63,63,63,107,107,107,107,107,108,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,47,63,63,63,63,63,63,63,63,63,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,113,115,115,115,115,115,115,63,125,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,125,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,71,63,63,63,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,113,116,35,0,0,0,0,0,0,126,47,63,63,63,63,63,47,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,71,63,63,63,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76,76,76,126,125,76,76,76,76,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,0,0,0,0,0,36,0,0,0,0,0,105,107,107,107,63,63,107,107,107,108,76,105,108,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,115,115,115,115,115,115,115,115,115,115,115,115,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,108,0,0,0,0,0,126,63,63,63,63,55,63,63,63,63,63,63,63,63,47,63
63,63,63,63,63,63,63,63,63,63,63,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,108,76,76,76,76,76,76,134,125,76,76,76,76,76,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,55,63,63,63,63,63,125,0,0,0,0,0,0,105,108,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,126,63,107,106,107,106,107,107,63,63,107,106,106,107,107,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,108,0,35,0,0,109,115,115,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,115,114,114,115,115,114,115,115,115,115,114,115,114,115,115,63,63,63,63,63,63,63,63,63,63,63,63,55,63,63
63,63,63,63,63,63,63,63,63,63,63,63,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,63,107,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,55,63,63,63,63,63,63,63,63,63,63,63,108,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,63,115,115,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,63,63,63,63,63,63,63,63,47,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,116,77,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,105,106,106,106,106,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,116,77,0,0,0,0,105,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,125,77,0,0,0,0,0,113,115,106,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,105,106,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,71,63,63,125,77,0,0,0,0,0,0,0,126,125,0,0,0,0,105,107,108,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,105,106,63,63,63,63,63,63,55,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,125,77,0,0,0,0,0,0,0,126,125,76,76,76,76,126,63,125,76,76,76,76,76,0,105,108,0,0,0,0,0,0,0,105,106,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,55,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,125,77,0,0,0,0,0,0,0,126,63,106,107,106,107,63,63,63,107,106,106,107,106,107,63,63,108,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,47,63,63,63,63,63,63,63,63
63,63,63,63,63,47,63,63,63,63,63,63,108,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,108,0,0,0,0,0,126,63,47,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,125,76,76,76,76,76,76,76,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,125,76,76,76,76,76,126,63,63,63,63,63,63,63,63,63,55,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,106,106,106,106,106,106,106,63,63,63,63,63,63,63,71,71,63,63,63,63,63,63,63,63,63,63,107,107,107,107,107,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,71,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,71,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,71,71,63,71,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,55,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,71,71,71,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,55,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,47,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,71,63,63,63,63,63,63,63,55,63,63,63,63,71,63,63,63,63,63,47,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,47,63,63,63,63,63,63,63,63,71,63,63,55,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,55,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
