0,0,0,0,0,0,0,0,0,0,0,0,0,40,41,46,0,0,0,0,0,0,0,0,35,35,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,41,51,52,54,38,0,0,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,48,49,48,0,36,0,0,35,35,0,0,0,49,48,0,0,0,0,0,0,35,35,0,39,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,58,59,60,46,0,0,0,0,0,0,0,0,49,48,49,49,49,0,0,0,35,35,35,35,0,36,0,0,0,0,0,0,76,0,48,49,48,49,48,0,0,0,0,0,0,0,49,48,49,48,0,76,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,49,48,49,48,49,48,49,48,49,48,49,48,49,48,49,48,49,48,49,48,49,48,49,48,56,56,56,48,49,48,49,0,0,0,0,48,49,48,49,48,49,48,49,48,49,48,49,48,49,48,49,48,0,0,0,0,49,48,49,48,49,48,49,48,49,48,49,48,49,48,49,48,49,48,49,48,49,48,49,48,49,48,49,48,49,48,49,48,49,48,49,48,49
56,56,56,56,65,56,56,56,56,56,56,56,56,56,56,56,65,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,48,49,48,49,56,56,65,56,56,56,56,56,56,56,56,65,65,56,56,56,56,0,76,76,76,56,56,56,56,56,56,56,56,65,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,65,65,56,56,56,56,56,56,56
57,65,57,56,57,57,57,56,56,56,57,57,57,65,57,56,57,57,57,56,56,56,57,57,57,57,57,65,57,64,64,64,57,57,57,57,57,57,57,57,57,57,65,57,57,57,57,57,57,57,57,57,57,65,57,57,57,57,57,57,57,65,57,57,57,57,57,57,65,57,57,57,57,57,65,57,57,57,57,57,65,57,57,57,57,57,57,57,57,57,57,65,57,57
64,64,64,64,64,56,56,56,56,64,65,64,64,64,64,64,64,56,56,56,56,64,65,64,64,64,64,64,64,64,64,64,64,64,64,65,65,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,65,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,65,64
57,65,57,56,57,56,56,65,57,57,57,57,57,65,57,56,57,56,56,65,57,57,57,57,57,57,57,65,57,57,64,65,57,57,57,57,57,57,57,57,57,57,65,57,57,57,57,57,57,57,57,57,57,65,57,57,57,57,57,57,57,65,57,57,57,57,57,57,65,57,57,57,57,57,65,57,57,57,57,57,65,57,57,57,57,57,57,57,57,57,57,65,57,57
64,64,64,64,64,64,64,64,64,64,65,64,64,64,64,64,64,64,64,64,64,64,65,64,64,64,64,64,64,64,64,64,64,64,64,65,65,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,65,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,65,64
65,57,57,57,64,64,65,64,57,57,57,57,65,57,57,57,64,64,65,64,57,57,57,57,57,57,65,57,57,57,65,57,57,57,57,57,57,57,57,57,57,65,57,57,57,57,57,57,57,57,57,57,65,57,57,57,57,57,57,57,65,57,57,57,57,57,57,65,57,57,57,64,57,65,57,57,57,57,57,65,57,57,57,57,57,57,57,57,57,57,65,57,57,57
57,65,57,57,57,57,57,65,57,57,57,57,57,65,57,57,57,57,57,65,57,57,57,57,57,57,57,65,57,57,57,65,57,57,57,57,57,57,57,57,57,57,65,57,57,57,57,57,57,57,57,57,57,65,57,57,57,57,57,57,57,65,57,57,57,57,57,57,65,57,57,57,57,57,65,57,57,57,57,57,65,57,57,57,57,57,57,57,57,57,57,65,57,57
64,64,64,64,64,64,64,64,64,64,65,64,64,64,64,64,64,64,64,64,64,64,65,64,64,64,64,64,64,64,64,64,64,64,64,65,65,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,65,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,65,64
