0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,108,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,105,107,108,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,108,0,0,0,0,0,62,62,62,62,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,126,63,63,76,76,76,63,63,63,63,63,63,63,63,63,63,63,63,63,63
0,0,0,0,0,0,0,0,0,109,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,126,63,63,108,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,105,107,107,108,0,0,126,63,63,107,107,107,124,63,63,63,63,63,63,63,63,63,63,63,63,63
0,0,0,0,0,0,0,0,0,126,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,55,63,125,0,0,0,0,62,0,0,0,0,0,18,19,20,0,0,0,0,0,62,0,0,0,0,126,63,63,125,76,76,63,63,63,63,63,63,63,63,63,63,71,63,63,63,63,63,63,63,63,63
0,0,0,0,0,0,0,0,0,126,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,117,0,0,0,0,126,63,47,125,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,35,62,0,0,0,0,126,63,63,63,107,107,124,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
0,0,0,0,0,0,0,0,0,126,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,71,63,125,0,35,0,36,62,0,0,0,0,0,0,0,0,0,0,0,62,62,62,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,55,63,63,63,63,63,63,63,63,63,63,63,63,63,63
0,0,0,0,0,0,0,0,0,126,125,35,0,0,0,0,0,35,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,109,110,126,63,63,125,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,105,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
0,0,0,0,0,0,0,0,0,126,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,125,0,0,0,0,62,0,0,0,0,0,0,0,18,19,20,0,0,0,62,0,0,35,126,63,63,55,63,63,63,63,63,71,63,63,63,63,63,63,63,63,63,63,63,71,63,63,63,63,63
0,0,0,0,0,0,0,0,0,126,125,62,0,0,0,0,0,62,0,0,0,0,0,62,0,0,0,0,0,0,109,117,0,0,0,126,63,71,125,0,35,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
0,0,0,0,0,0,0,0,0,106,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,125,0,0,0,0,62,62,62,62,0,0,0,0,0,0,0,0,0,0,62,0,0,35,126,63,63,63,63,63,63,63,63,63,63,63,63,63,55,63,63,63,63,63,63,63,63,63,63,63,63
0,0,0,0,0,0,0,0,0,126,125,0,0,62,0,0,0,0,0,62,0,0,0,0,0,62,0,0,0,0,0,0,0,105,106,63,63,63,116,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,126,63,63,63,55,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
0,0,0,0,0,0,0,0,105,124,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,117,0,0,35,0,0,0,0,0,0,0,0,0,18,19,20,0,0,0,35,62,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,55,63,63,71,63,63,63
0,0,0,0,0,0,0,105,124,63,125,38,0,0,0,107,0,0,0,0,0,107,0,0,0,0,0,107,36,0,0,0,0,126,63,63,63,63,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,62,0,0,39,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
0,0,0,0,0,105,107,124,63,63,125,0,109,107,107,63,107,107,107,107,107,63,107,107,107,107,107,63,107,107,107,107,107,63,63,55,63,63,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,126,63,63,63,63,63,63,63,63,55,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
0,0,0,105,107,124,63,63,63,63,63,106,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
0,105,107,124,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,47,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
107,63,47,63,63,63,63,63,47,63,63,63,63,63,63,63,63,63,63,63,71,63,63,63,63,63,63,63,55,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,55,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,55,63,63,63,63,63,63,63,63,55,63,63,63,63,63,63,63,71,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,55,63,63,63,63,63,63,63,63,63,47,63,63,63,63,63,63,71,63,63,63,63,63,55,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,71,63,63,63,63,55,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,71,63,63,63,63,63,63
63,63,63,63,63,63,55,63,63,63,63,63,63,63,63,47,63,63,63,63,63,63,63,63,63,47,63,63,63,63,63,55,63,63,63,63,63,63,63,71,63,63,63,63,63,63,63,63,63,63,63,63,63,63,55,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,47,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,55,63,63,63,63,63,63,63,71,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,71,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,71,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,55,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,71,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
