0,63,63,71,63,63,71,47,63,63,63,63,63,125,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,62,0,0,0,0,0,0,0,0,62,62,62,0,0,0,0,62,62,62,62,107,107,107,107,107,107,107,107,107,107,107,107
0,63,63,63,47,63,63,47,63,63,63,63,63,125,0,0,54,54,54,0,0,0,0,0,0,0,62,0,0,0,0,0,62,62,62,62,62,62,62,62,0,0,0,0,0,0,0,0,0,0,63,63,63,63,63,63,63,63,63,63,63,63,63
0,63,63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,54,54,0,0,0,0,0,0,0,62,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,63,63,63,63,63,63,63,63,63,63
0,63,63,55,63,63,63,63,63,63,63,63,63,125,0,0,0,0,54,54,0,0,0,0,0,36,62,35,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,63,63,63,63,63,63,55,63,63,63,71,63
0,63,63,63,63,63,63,63,63,55,63,63,63,63,117,0,0,0,0,54,54,71,117,0,109,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,63,63,117,0,0,0,0,35,0,0,0,0,126,55,63,63,63,63,63,63,63,63,63
0,63,63,63,63,63,63,71,63,63,63,63,63,125,0,0,0,0,0,0,54,71,0,0,0,126,63,63,63,63,63,63,63,63,55,63,63,63,63,63,125,0,0,0,0,0,0,63,63,0,0,0,126,63,63,63,63,63,63,47,63,63,63
0,63,63,63,63,63,63,71,63,63,63,63,63,125,0,0,0,0,0,0,54,63,0,0,0,126,63,63,71,63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,0,0,0,0,0,0,0,0,126,63,63,47,63,63,63,71,63,63,63
0,63,63,71,63,47,63,63,63,63,63,63,63,125,0,0,109,71,71,71,71,55,0,0,0,126,63,63,63,63,55,63,63,63,63,63,63,63,63,63,125,0,0,0,0,109,117,0,0,0,0,0,126,63,63,71,63,63,63,63,63,63,63
0,63,63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,0,0,0,0,47,0,35,0,126,63,115,115,115,115,115,63,63,63,63,63,71,63,63,125,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63
0,63,63,63,63,63,63,63,63,63,63,55,63,125,0,0,0,0,0,0,0,63,0,0,0,113,116,0,0,0,0,0,0,126,63,63,55,63,63,63,63,19,117,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63
0,63,63,63,63,63,63,63,63,63,63,63,63,125,71,71,47,71,117,0,0,71,0,35,0,0,0,0,0,0,0,0,0,113,63,63,63,63,63,63,125,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63
0,63,63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,113,63,63,63,63,63,125,0,0,0,109,117,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63
0,63,63,55,63,63,63,71,63,63,63,63,63,125,0,0,0,0,0,0,35,47,0,0,0,0,0,0,0,0,0,0,0,0,0,113,63,63,71,63,125,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63
0,63,63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,109,71,47,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,55,63,125,0,0,0,0,109,117,0,0,0,0,0,126,63,63,63,63,47,63,63,63,63,63
0,63,63,63,63,47,63,63,63,63,63,63,63,125,0,0,46,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,63,63,63,125,0,0,0,0,0,0,0,0,0,0,35,126,47,63,63,63,71,63,63,63,63,63
0,63,63,63,63,71,63,63,63,63,63,63,63,125,35,0,0,0,0,0,0,63,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,125,0,0,0,0,0,0,0,0,0,109,63,126,71,63,63,63,63,63,63,63,63,63
0,63,63,63,63,63,63,63,63,63,63,63,63,71,117,0,0,0,0,0,0,71,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,113,63,63,125,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63
0,63,63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,0,0,0,0,55,0,54,62,54,0,35,0,0,0,0,0,0,0,0,0,0,113,71,125,0,0,0,0,0,0,109,117,36,0,0,126,63,63,63,63,63,63,63,63,63,55
0,63,63,63,63,63,63,63,63,63,55,63,63,125,0,0,46,0,0,0,0,71,0,0,0,46,62,54,0,0,0,0,0,0,0,0,0,0,0,126,125,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63
0,63,63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,113,125,0,0,0,0,109,117,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63
0,63,71,63,63,63,63,63,63,63,63,63,63,125,0,0,0,35,0,0,0,47,0,0,0,0,0,0,0,62,0,0,0,0,0,35,0,0,0,0,62,35,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63
0,63,63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,46,0,0,0,63,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,62,63,117,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63
63,63,63,47,63,63,63,63,63,63,63,63,63,125,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,35,126,63,63,63,63,71,63,63,63,63,63
63,63,63,71,63,63,63,63,63,63,63,63,63,125,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,46,0,0,0,0,0,35,0,0,0,0,62,0,0,0,109,117,0,0,0,0,0,0,126,71,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,47,63,125,0,0,0,0,0,109,110,63,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,109,117,0,0,0,126,63,63,63,63,63,63,47,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,36,0,0,0,63,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,55,63,63,63,63,125,0,0,0,46,0,0,0,63,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,0,0,0,35,71,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,62,35,0,0,0,0,0,0,0,0,0,109,126,63,63,63,63,63,63,63,63,55,63
71,63,63,63,63,63,63,63,63,63,63,63,63,125,54,0,0,0,0,0,109,63,0,0,0,0,0,0,0,62,0,0,0,0,0,109,71,55,63,71,62,63,71,117,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,125,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,46,0,0,0,36,30,0,0,0,0,0,0,0,0,0,0,0,0,109,117,0,0,0,126,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,55,63,63,63,125,0,54,0,0,0,46,0,71,0,0,0,0,0,0,0,62,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63
63,63,63,71,63,63,63,63,63,63,63,63,63,125,0,0,0,0,0,0,38,55,76,76,76,76,76,76,76,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,126,71,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,47,63,63,35,0,0,0,0,0,0,109,107,107,107,107,107,107,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,71,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,71,63,63,63,63,63,107,107,107,107,124,63,63,63,63,63,63,63,123,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,63,63,63,63,63,63,63,63,63,63,47
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,71,63,63,63,63,63,63,63,63,63,63,63,63,55,63,63,63,63,55,63,63,63,63,55,63,63,63,63,55,63,63,63,63,55,63,63,63,63,63,55,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,55,63,63
71,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,55,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,55,63,63,63,63,55,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,47,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
