75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,169,75,75,75,75,170,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,186,186,186,186,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,186,187,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75,75,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,187,0,0,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,186,186,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,177,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,186,187,0,0,0,0,35,0,0,185,186,186,186,186,186,186,186,186,186,186,186,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,177,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,187,0,0,0,0,0,0,172,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,187,0,0,0,0,0,0,0,177,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,191,0,0,0,0,0,0,0,0,169,170,170,75,77,0,0,169,170,190,190,190,171,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,179,0,0,0,0,0,0,0,169,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,186,186,186,75,77,0,0,177,179,0,0,0,180,0,0,0,0,0,0,0,172,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,86,86,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,179,0,0,0,0,0,0,169,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,179,0,0,0,180,77,0,0,177,179,0,0,0,185,171,0,0,0,0,0,0,185,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,179,0,0,0,0,0,169,187,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,187,0,0,0,180,77,0,0,177,179,0,0,0,0,75,75,171,0,0,0,0,0,180,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,179,0,0,0,0,189,187,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,180,0,0,0,177,179,0,35,35,0,185,75,179,0,0,0,0,0,185,171,0,0,0,0,0,0,0,0,0,0,0,0,0,169,170,171,0,0,0,79,177,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,187,0,0,0,0,180,0,0,0,177,179,0,0,0,0,0,75,179,0,0,0,0,0,0,180,76,0,0,0,0,0,0,0,0,0,0,0,0,177,75,179,35,0,0,79,177,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,171,0,0,0,0,0,0,0,169,179,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,180,0,0,79,177,179,0,0,0,0,0,185,75,171,0,0,0,0,0,185,171,0,0,0,0,0,0,0,0,0,0,0,0,177,75,179,0,0,0,79,177,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,179,0,0,0,0,0,0,0,75,179,0,0,0,0,0,169,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,187,0,0,35,35,0,180,0,0,79,177,179,86,0,0,0,0,0,75,179,0,0,0,0,0,0,180,76,76,76,0,0,0,0,0,0,0,0,0,177,75,187,35,0,0,79,185,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,0,0,0,0,0,189,190,75,179,0,0,0,0,76,177,75,76,0,0,0,0,0,0,0,0,0,0,0,0,0,169,75,0,0,0,0,0,0,180,0,0,79,177,179,0,0,0,0,0,0,185,179,0,0,0,0,0,0,185,75,75,171,76,76,76,76,76,76,76,76,168,177,187,0,0,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,171,0,0,0,0,0,185,75,171,77,0,0,189,186,186,191,0,0,0,0,0,0,0,0,0,0,0,0,0,177,187,0,0,0,0,0,0,180,0,0,79,177,179,0,0,0,0,0,0,0,75,171,0,0,0,0,0,0,185,75,75,75,75,75,75,75,75,75,75,75,179,0,0,0,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,179,0,0,0,0,0,0,177,179,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,75,0,0,86,0,0,0,0,180,77,0,79,177,179,0,0,86,0,0,0,0,75,179,0,0,0,0,0,0,0,185,186,186,186,186,186,186,186,186,186,186,187,0,0,0,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,179,0,0,0,0,0,0,185,179,77,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,75,0,0,0,0,0,0,0,180,77,0,79,177,179,0,0,0,0,0,0,0,185,75,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,171,0,0,0,0,0,0,185,75,171,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,75,0,0,0,0,0,0,0,180,77,0,79,185,179,0,0,0,0,0,86,0,0,177,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,179,0,0,0,0,0,0,0,177,179,77,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,75,187,0,0,0,0,86,0,0,180,77,0,0,79,180,0,0,0,0,0,0,0,0,177,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,171,0,0,0,0,0,0,185,75,75,171,77,0,0,0,0,0,0,0,0,0,0,0,0,0,177,179,0,0,0,0,0,0,0,0,180,77,0,0,79,180,0,0,0,86,0,0,0,0,177,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,171,0,0,0,0,0,78,177,75,179,77,0,0,0,0,0,0,0,0,0,0,0,0,0,177,179,0,0,0,0,0,0,0,0,180,77,35,0,79,180,0,0,0,0,0,0,0,0,177,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,179,0,0,0,0,0,0,177,75,179,77,0,0,0,0,0,0,0,0,0,0,0,0,169,75,179,0,0,0,0,0,0,0,86,180,77,0,0,79,180,0,0,0,0,0,0,0,0,177,75,171,0,172,0,0,0,0,0,0,35,0,0,0,35,0,0,0,0,35,0,0,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,179,0,0,0,0,0,0,185,75,75,171,77,0,0,0,0,0,0,0,0,0,0,0,177,75,179,0,0,0,0,0,0,0,0,75,171,77,0,79,75,171,0,0,0,0,0,0,0,177,75,75,170,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,171,0,0,0,0,0,78,177,75,179,77,0,0,0,0,0,0,0,0,0,0,0,177,75,179,0,0,0,0,0,0,0,0,75,179,77,0,79,75,75,171,0,0,0,0,0,0,177,75,75,75,75,171,0,0,0,0,189,190,191,0,0,178,0,0,0,0,178,0,0,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,179,0,0,0,0,0,0,177,75,179,77,76,0,0,0,0,0,0,0,0,0,169,75,75,179,0,0,0,0,0,86,0,0,75,179,77,0,79,75,75,75,171,0,0,0,0,0,177,75,75,75,75,75,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,179,0,0,0,0,0,0,185,75,75,75,171,77,0,0,0,0,0,0,0,0,177,75,75,179,0,0,0,0,0,0,0,0,75,179,77,0,79,75,186,186,186,190,191,0,0,0,177,75,75,75,75,75,75,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,171,0,0,0,0,0,0,177,75,75,179,77,0,0,0,0,0,0,0,169,75,75,75,179,0,0,0,86,0,0,0,0,75,179,77,0,79,180,0,0,0,0,0,0,0,0,177,75,75,75,75,75,75,75,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,179,0,0,0,0,0,0,185,186,186,187,77,0,0,0,0,0,0,0,177,75,75,75,179,0,0,0,0,0,0,0,0,75,179,77,0,79,180,0,0,0,0,0,0,0,169,75,75,75,75,75,75,75,75,75,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,179,0,0,0,0,0,0,78,78,78,78,0,0,0,0,0,0,0,169,75,75,75,75,179,0,0,0,0,0,0,0,0,75,187,77,0,79,180,0,0,0,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,170,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,75,75,75,75,75,171,0,0,0,0,0,0,0,180,77,0,0,79,180,0,0,0,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,171,0,0,0,0,0,0,0,0,0,0,0,0,0,169,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,75,75,75,75,75,75,171,0,0,0,0,0,0,180,77,0,0,79,180,0,0,0,0,0,0,169,75,75,75,75,75,75,75,75,75,75,75,75,75,75,170,170,171,0,0,0,0,0,0,0,39,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,75,75,75,75,75,75,75,75,191,0,0,0,0,0,180,77,0,35,79,180,0,0,0,0,0,169,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,170,170,170,170,171,0,0,0,0,169,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,75,75,75,75,75,75,75,187,0,0,0,0,0,0,180,77,0,0,79,180,0,0,0,0,189,186,186,186,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,170,170,170,170,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,179,0,0,0,0,0,0,0,0,0,0,0,0,0,169,75,75,75,75,75,75,75,187,0,0,0,0,0,0,169,75,77,0,79,169,75,0,0,0,0,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,179,0,0,0,0,0,0,0,0,0,0,0,0,0,177,75,75,75,75,75,75,179,0,0,0,0,0,0,169,75,75,77,0,79,75,75,36,0,0,0,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,171,0,0,0,0,0,0,0,0,0,0,0,169,75,75,75,75,75,75,75,179,0,0,0,0,0,189,75,75,75,77,0,79,185,75,75,171,0,0,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,191,0,0,0,0,0,0,0,0,0,0,177,75,75,75,75,75,75,75,179,0,0,0,0,0,0,185,75,187,0,0,0,0,0,185,187,0,0,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,179,0,0,0,35,0,0,0,0,0,169,170,75,75,75,75,75,75,75,75,179,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,170,170,171,0,169,170,170,170,170,75,75,75,75,75,75,75,75,75,75,75,170,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,170,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,171,0,0,0,0,0,0,172,0,0,0,172,0,0,0,0,169,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,179,0,0,38,0,0,169,179,148,0,0,75,0,0,0,0,177,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,171,0,0,0,169,75,75,170,170,170,179,0,0,0,169,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,170,170,170,75,75,75,75,75,75,179,0,169,170,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,170,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
